autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Default Cube,Blender 5.0 Geometry Nodes // Nodevember Day 16 - Drone,https://www.youtube.com/watch?v=v1VNCRPv0wo,Geometry Nodes (Geometry Nodes),3070,2025-12-12,02:50:04,10204,-52.28,93.39,52.91,,
Polygon Runway,Blender 5.2 Message in a Bottle Tutorial,https://www.youtube.com/watch?v=1YC2mZ9wE0I,"Shading, Texturing & UVs (Shading, Texturing & UVs)",3067,2023-06-15,22:34,1354,58.79,33.88,112.97,,
Grant Abbitt (Gabbitt),Get some art feedback,https://www.youtube.com/watch?v=Ieo7ySNhzOU,Beginner Guides (Beginner Guides),3002,2026-03-12,01:51:40,6700,24.64,72.08,-12.87,,
Kurs,How To Make This Cut Bending Paper Effect (Blender Geometry nodes tutorial),https://www.youtube.com/watch?v=Gj8J50kDh-U,"Beginner Guides (Beginner Guides, Geometry Nodes)",2428,2026-04-11,18:28,1108,-45.19,29.9,52.27,,
Max Hay,Awesome Wire Generator with Geo Nodes | Blender Tutorial,https://www.youtube.com/watch?v=SvOBxvRjQ8Q,Geometry Nodes (Geometry Nodes),2267,2023-06-15,12:12,732,-73.61,113.89,66.38,,
Balu Prime,How to create Ducks animation | Water Shader | Dynamic paint - Blender 2.90 Beginners tutorial,https://www.youtube.com/watch?v=_vtYGTnO8TI,3D Animation & Motion (3D Animation & Motion),2241,2021-08-10,15:26,926,-57.6,6.42,-30.19,,
Blender Trainer Stanislav,Duck on the waves. Blender animation tutorial,https://www.youtube.com/watch?v=XPDsCqrNOqo,"Lighting & Environment (Lighting & Environment, 3D Animation & Motion)",2135,2022-08-10,01:22,82,70.01,-33.91,-38.9,,
Deepak Graphics,Create Cloth in Blender without using Physics Simulation || Deepak Graphics,https://www.youtube.com/watch?v=uw2fzLWhmYQ,Physics & Simulation (Physics & Simulation),1463,2023-08-10,05:12,312,-45.8,15.22,-105.81,,
Blender Viking,Blender beginner tutorial: EASY setup with lights and fog [EEVEE render],https://www.youtube.com/watch?v=qS_J8gzunUE,"Beginner Guides (Beginner Guides, Lighting & Environment, Cycles & EEVEE Rendering)",1368,2023-08-10,10:47,647,92.58,1.64,-63.05,,
8D Man,BLENDER DUCK ANIMATION [Ian Hubert lazy tutorial],https://www.youtube.com/watch?v=ZOuOt5H6GxI,3D Animation & Motion (3D Animation & Motion),1122,2022-08-10,00:05,5,-50.68,4.1,-36.81,,
eXploring Digital Worlds,"Blender Guru ""Donut tutorial"" - Result in Blender 2.93",https://www.youtube.com/watch?v=z9s7l2QtTrg,Beginner Guides (Beginner Guides),1104,2021-08-10,00:59,59,23.87,15.63,-12.62,,
Balu Prime,Create Duck Swimming Animation in Blender Easily | Blender Beginners Tutorial,https://www.youtube.com/watch?v=lNLlLkZGaQY,3D Animation & Motion (3D Animation & Motion),1004,2025-10-13,04:41,281,-54.42,4.9,-35.46,,
The blender guy,I completed Blender guru's donut tutorial.🍩,https://www.youtube.com/watch?v=cbzQsffOH1Y,Beginner Guides (Beginner Guides),881,2025-08-09,00:08,8,26.0,26.74,-16.47,,
Auto-Rig Pro: Rig Library,Duck Blender Rig | Auto-Rig Pro: Rig Library,https://www.youtube.com/watch?v=JtgoH9fbU74,Character Rigging (Character Rigging),781,2024-08-09,06:25,385,-63.4,-45.81,13.63,,
PovertyLabs,Doing the Donut Tutorial: some thoughts after finishing Blender Guru's donut tutorial.,https://www.youtube.com/watch?v=8fhnr_6IWv4,Beginner Guides (Beginner Guides),764,2023-08-10,17:58,1078,25.11,22.81,-17.6,,
Cabled,How to 3D model a Rubber Duck In Blender In 2 Minutes,https://www.youtube.com/watch?v=MVoNWjvnm9o,Beginner Guides (Beginner Guides),736,2025-08-09,02:15,135,55.18,70.38,-19.26,,
Hrdm Design,Blender Duck Tutorial (cycles) | hrdm3d,https://www.youtube.com/watch?v=3xkIRF04wO4,Cycles & EEVEE Rendering (Cycles & EEVEE Rendering),709,2024-08-09,07:00,420,103.61,4.54,-86.02,,
Van Ghabs,Blender: Modelo 3D estilizado - Pato | 3D Stylized Rubber Duck,https://www.youtube.com/watch?v=SLkt_ogJ2D4,Beginner Guides (Beginner Guides),678,2025-08-09,19:47,1187,57.74,68.37,-22.95,,
MetallicGameCase,Finished the amazing Blender Guru donut tutorial,https://www.youtube.com/watch?v=8ryBgXMpddk,Beginner Guides (Beginner Guides),650,2025-08-09,00:08,8,17.03,25.12,-18.62,,
Sevag109,Making Rubber Duck in Blender,https://www.youtube.com/watch?v=y8yHOKkylmw,Beginner Guides (Beginner Guides),621,2023-08-10,04:48,288,52.54,66.8,-25.04,,
WISHAH,Blender Guru's Donut Tutorial + Photoshop,https://www.youtube.com/watch?v=25_kUuyO4Wc,Beginner Guides (Beginner Guides),618,2022-08-10,06:54,414,26.77,22.86,-25.2,,
Islam Mhran,Ultimate Cloth Particle System in Blender: Step-by-Step Tutorial,https://www.youtube.com/watch?v=FnJjAunAkuI,Physics & Simulation (Physics & Simulation),489,2025-08-09,06:30,390,-43.55,11.12,-119.88,,
mr.nicecomps,Blender Guru Donut Tutorial Final Render,https://www.youtube.com/watch?v=8_HHM1kZzH8,Beginner Guides (Beginner Guides),423,2024-08-09,00:10,10,27.81,31.01,-20.65,,
Chris Willey,"Blender 3D Tutorial - Introducing Render Engines (Basics of Eevee, Workbench, & Cycles)",https://www.youtube.com/watch?v=QnpYpjLSRVs,"Beginner Guides (Beginner Guides, Cycles & EEVEE Rendering)",385,2024-08-09,14:45,885,100.54,6.38,-72.86,,
Ham on Ray Games,Create a Cute Cartoon Duck in Blender 4.2 | Easy 3D Modeling & Shading Tutorial for Beginners,https://www.youtube.com/watch?v=n2fBDFI0lMA,"3D Modeling & Sculpting (3D Modeling & Sculpting, Shading, Texturing & UVs)",351,2025-08-09,09:17,557,47.98,-62.08,59.46,,
Bojan Maksimovic,Blender Guru donut tutorial,https://www.youtube.com/watch?v=qxmgIfyvanw,Beginner Guides (Beginner Guides),344,2024-08-09,00:07,7,26.0,26.74,-16.47,,
Kreatif Klaten,Sculpting Donald Duck Fanart in Blender 4.2 Timelapse,https://www.youtube.com/watch?v=vIEFZfHmKLM,3D Modeling & Sculpting (3D Modeling & Sculpting),328,2025-08-09,08:32,512,36.26,-83.41,48.94,,
XXTheVA,Following Blender Guru's Donut Tutorial,https://www.youtube.com/watch?v=9zZMRam-tlc,Beginner Guides (Beginner Guides),316,2025-08-09,00:10,10,26.0,26.74,-16.47,,
